STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1001099999,2019-02-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.5,24,30.7,24,1003.0,24,1.8,24,6.9,6,6.9,24,14.0,18.8,34.9, ,30.6,*,0.05,G,999.9,11000
1001099999,2019-02-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.72,24,27.3,24,1005.3,24,4.1,24,8.8,6,8.2,24,17.5,22.1,33.4, ,28.0, ,0.02,G,999.9,1000
1001099999,2019-02-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.22,24,27.3,24,1012.1,24,10.9,24,3.5,6,18.2,24,23.3,34.0,32.5, ,24.8,*,0.09,G,999.9,11000
1001099999,2019-02-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.0,24,23.2,24,1011.2,24,10.0,24,9.4,6,18.0,24,25.1,34.8,29.5,*,23.0, ,0.06,G,999.9,1000
1001099999,2019-02-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.28,24,22.3,24,1006.6,24,5.4,24,20.7,6,17.7,24,27.6,36.1,30.0, ,21.7,*,0.02,G,999.9,1000
1001099999,2019-02-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-4.5,24,18.5,24,1005.0,24,3.8,24,7.1,6,17.6,24,28.0,38.5,29.5,*,18.7, ,0.0,G,999.9,1000
1001099999,2019-02-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.56,24,20.2,24,1005.6,24,4.4,24,4.0,6,23.8,24,31.5,44.7,29.7, ,17.8,*,0.01,G,999.9,1000
1001099999,2019-02-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-8.0,24,9.6,24,1006.1,24,4.9,24,9.3,6,18.5,24,23.3,34.4,23.7, ,14.9, ,0.01,G,999.9,1000
1001099999,2019-02-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.83,24,16.7,24,1010.8,24,9.6,24,4.7,6,16.0,24,25.6,39.0,24.8, ,18.3,*,0.05,G,999.9,1000
1001099999,2019-02-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.0,24,14.3,24,1005.7,24,4.5,24,23.8,6,15.5,24,26.4,33.0,27.1, ,12.6, ,0.39,G,999.9,0
1001099999,2019-02-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.94,24,25.8,24,995.8,24,994.6,24,14.8,4,16.5,24,27.2,28.7,34.2,*,25.7, ,0.0,G,999.9,1000
1001099999,2019-02-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.56,24,29.6,24,988.5,24,987.3,24,7.0,6,19.8,24,27.4,41.6,38.5, ,29.8,*,0.0,E,999.9,1000
1001099999,2019-02-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.89,24,22.9,24,999.5,24,998.3,24,7.8,4,17.5,24,28.6,43.9,32.2, ,24.1,*,0.04,E,999.9,11000
1001099999,2019-02-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-4.72,24,19.7,24,1002.5,24,1.3,24,7.0,6,15.8,24,25.3,46.8,25.2, ,22.6, ,0.02,F,999.9,1000
1001099999,2019-02-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.83,24,22.3,24,1008.3,24,7.1,24,13.5,6,10.9,24,17.9,21.2,30.2,*,23.2, ,0.01,E,999.9,11000
1001099999,2019-02-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.0,24,21.5,24,1002.8,24,1.6,24,6.7,6,22.1,24,38.5,52.6,30.2,*,24.4, ,0.0,G,999.9,1000
1001099999,2019-02-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.61,24,12.5,24,1009.6,24,8.4,24,29.5,6,11.6,24,26.2,32.6,26.2, ,20.7, ,0.01,G,999.9,1000
1001099999,2019-02-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.78,24,24.3,24,1009.9,24,8.7,24,9.6,6,4.2,23,10.3,14.8,32.0,*,22.6, ,0.11,G,999.9,1000
1001099999,2019-02-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.17,24,31.0,24,1006.6,24,5.4,24,13.2,6,13.3,23,21.0,25.6,36.1, ,25.9, ,0.02,G,999.9,10000
1001099999,2019-02-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.67,24,32.4,24,999.4,24,998.2,24,4.8,6,8.5,24,24.1,35.2,41.0, ,31.6,*,0.08,G,999.9,100000
1001099999,2019-02-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.61,24,34.1,24,991.0,24,989.8,24,3.3,6,8.8,24,17.7,23.7,36.9,*,31.6,*,0.05,G,999.9,10000
1001099999,2019-02-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.11,24,22.8,24,1003.0,22,1.8,22,5.8,6,15.3,23,25.8,60.0,36.9,*,21.9, ,1.0,G,999.9,11000
1001099999,2019-02-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.06,24,18.3,24,1018.3,24,17.1,24,11.2,6,9.4,24,19.4,26.6,25.9, ,19.2,*,0.03,G,999.9,1000
1001099999,2019-02-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.17,24,30.3,24,998.1,21,997.0,21,2.4,6,18.5,24,33.6,49.0,36.0, ,19.2, ,0.0,G,999.9,111000
1001099999,2019-02-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.83,24,16.3,24,1011.9,24,10.7,24,11.4,6,24.5,24,31.1,46.6,35.2, ,16.9, ,0.29,G,999.9,1000
1001099999,2019-02-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.72,24,14.4,24,1017.4,24,16.2,24,15.5,6,10.0,24,19.4,27.2,22.5, ,17.4, ,0.01,G,999.9,1000
1001099999,2019-03-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-8.89,24,8.8,24,1015.7,24,14.5,24,3.5,6,21.3,24,25.3,37.1,20.8, ,14.0, ,0.0,G,999.9,1000
1001099999,2019-03-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.83,24,12.9,24,1007.2,24,6.0,24,20.2,6,10.7,24,17.5,22.9,23.9,*,14.5, ,99.99, ,999.9,1000
1001099999,2019-03-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.0,24,16.0,24,1005.4,24,4.2,24,25.9,6,18.9,24,30.5,42.0,24.6, ,20.3, ,0.0,G,999.9,1000
1001099999,2019-03-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-7.0,24,11.5,24,1007.5,24,6.3,24,9.8,6,12.5,24,24.7,34.0,22.5, ,17.4, ,0.01,G,999.9,1000
1001099999,2019-03-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.72,24,11.6,24,1005.8,24,4.5,24,13.0,6,8.5,24,14.2,19.8,21.7,*,18.1, ,0.01,G,999.9,1000
1001099999,2019-03-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.56,24,11.6,24,1006.8,24,5.6,24,9.3,6,11.5,24,18.1,26.0,22.3,*,18.1,*,0.0,G,999.9,1000
1001099999,2019-03-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.28,24,14.6,24,1007.1,24,6.0,24,15.5,6,12.9,24,21.4,24.3,25.7,*,17.2, ,0.01,G,999.9,1000
1001099999,2019-03-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.78,24,20.2,24,1005.6,24,4.4,24,26.9,6,9.2,24,15.0,22.1,29.3, ,21.7, ,0.02,G,999.9,0
1001099999,2019-03-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.78,24,21.0,24,1003.9,24,2.7,24,17.1,6,6.0,23,13.2,23.3,30.6, ,23.5,*,0.01,G,999.9,1000
1001099999,2019-03-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.28,24,22.2,24,1004.9,24,3.7,24,12.6,6,3.5,24,9.9,15.7,30.2, ,22.1, ,0.02,G,999.9,1000
1001099999,2019-03-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.0,24,23.6,24,1008.0,24,6.8,24,12.9,6,3.6,24,10.9,16.9,32.4, ,22.5, ,0.21,G,999.9,1000
1001099999,2019-03-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.11,24,22.2,24,1004.7,24,3.5,24,9.3,6,14.8,24,26.0,31.5,29.3, ,23.9,*,0.04,G,999.9,1000
1001099999,2019-03-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-4.11,20,17.3,20,1001.5,20,0.3,20,9.3,5,5.7,20,9.7,29.5,28.0, ,20.3, ,0.0,G,999.9,0
1001099999,2019-03-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.56,23,19.9,23,998.5,23,997.3,23,16.1,6,13.6,23,20.8,28.7,28.9,*,19.4,*,0.0,A,999.9,0
1001099999,2019-03-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-7.06,24,11.9,24,1003.8,24,2.6,24,19.2,6,12.4,24,21.4,27.2,22.6, ,16.7,*,0.0,E,999.9,1000
1001099999,2019-03-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-8.61,23,9.4,23,1009.0,23,7.8,23,10.9,6,11.0,23,14.8,18.5,18.7,*,15.3, ,0.0,G,999.9,1000
1001099999,2019-03-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-4.56,24,19.1,24,1002.1,24,0.9,24,8.4,6,19.8,24,32.2,41.6,32.2, ,14.9,*,0.02,E,999.9,1000
1001099999,2019-03-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.44,24,13.6,24,1004.4,24,3.2,24,23.0,6,11.1,24,29.1,37.5,32.4,*,14.7, ,0.02,F,999.9,1000
1001099999,2019-03-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.5,24,29.2,24,981.3,24,980.1,24,2.0,6,16.7,24,29.9,38.1,35.1, ,23.5,*,0.1,G,999.9,11000
1001099999,2019-03-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.44,24,24.0,24,985.4,24,984.3,24,11.9,6,13.2,24,25.3,39.0,34.3, ,23.2, ,0.49,G,999.9,1000
1001099999,2019-03-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-7.67,24,14.0,24,991.3,23,990.1,23,2.3,6,20.1,24,28.0,41.2,31.5, ,12.2,*,0.03,G,999.9,1000
1001099999,2019-03-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.94,24,14.6,24,992.6,24,991.4,24,17.3,6,24.0,24,50.1,76.0,26.6, ,12.0, ,0.05,G,999.9,1000
1001099999,2019-03-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.83,24,15.2,24,988.9,24,987.7,24,1.9,6,30.3,24,50.5,67.0,22.1,*,17.2,*,0.01,G,999.9,1000
1001099999,2019-03-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.11,24,17.0,24,1010.2,24,9.0,24,13.1,6,7.1,23,16.1,25.1,25.3,*,19.2, ,0.16,G,999.9,1000
1001099999,2019-03-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.39,24,12.1,24,1018.2,24,17.0,24,12.0,6,14.3,24,31.3,41.2,27.1,*,17.1,*,0.11,G,999.9,0
1001099999,2019-03-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.22,24,28.6,24,993.2,24,992.0,24,2.5,6,18.7,24,31.9,43.7,35.4, ,21.7, ,0.07,G,999.9,11000
1001099999,2019-03-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.33,24,26.8,24,988.2,24,987.0,24,6.5,6,22.6,24,35.4,50.7,34.9, ,29.8, ,0.1,G,999.9,11000
1001099999,2019-03-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-6.22,24,14.7,24,985.8,24,984.6,24,4.7,6,15.9,24,23.7,33.2,32.4, ,17.8, ,0.3,G,999.9,1000
1001099999,2019-03-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-7.5,24,13.5,24,994.3,24,993.1,24,2.0,6,19.9,24,23.9,39.0,20.3,*,16.9, ,0.02,G,999.9,1000
1001099999,2019-03-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-7.0,24,12.7,24,1008.4,24,7.2,24,3.9,6,19.7,24,31.1,44.5,22.1,*,17.4, ,0.08,G,999.9,1000
1001099999,2019-03-31,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.44,24,21.5,24,1006.1,23,4.9,23,8.0,6,8.9,24,21.4,27.8,30.4, ,19.4, ,0.06,G,999.9,1000
1001099999,2019-04-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.78,24,19.2,24,1006.1,24,4.9,24,11.0,6,12.0,24,22.7,27.4,28.6, ,22.8, ,0.02,G,999.9,1000
1001099999,2019-04-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-5.78,24,14.0,24,1016.4,24,15.2,24,12.4,6,19.1,24,35.5,49.5,24.4, ,20.1, ,0.01,G,999.9,1000
1001099999,2019-04-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-4.17,24,18.4,24,1019.3,24,18.1,24,10.9,6,13.1,24,21.0,24.9,29.8,*,16.2, ,0.0,G,999.9,1000
1001099999,2019-04-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.33,24,29.1,24,1015.8,24,14.6,24,8.3,6,16.5,24,22.3,25.6,34.2, ,28.4, ,0.0,G,999.9,1000
1001099999,2019-04-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.22,24,27.9,24,1020.9,24,19.7,24,11.8,6,7.9,24,19.4,24.3,35.2, ,26.2,*,0.0,G,999.9,10000
1001099999,2019-04-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.33,24,16.7,24,1032.0,24,30.8,24,40.4,6,13.8,24,24.3,28.4,30.7,*,19.0,*,0.0,E,999.9,0
1001099999,2019-04-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.72,24,21.7,24,1035.6,24,34.4,24,46.6,6,6.9,24,15.0,22.7,34.9, ,18.5, ,0.0,I,999.9,0
1001099999,2019-04-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.61,24,24.2,24,1035.1,24,33.9,24,16.1,6,6.4,24,13.8,19.8,33.4, ,29.5, ,0.0,E,999.9,0
1001099999,2019-04-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.06,24,28.2,24,1032.4,24,31.2,24,13.5,6,8.0,23,13.4,18.5,33.3, ,30.2, ,0.0,G,999.9,0
1001099999,2019-04-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.67,24,28.3,24,1027.2,24,26.0,24,17.6,6,11.5,24,14.8,19.8,34.0, ,32.2, ,0.0,G,999.9,0
1001099999,2019-04-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.56,24,30.4,24,1024.0,24,22.8,24,4.0,6,9.5,24,15.0,29.3,34.2, ,29.7, ,0.0,G,999.9,11000
1001099999,2019-04-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.22,24,33.4,24,1023.0,24,21.8,24,1.5,6,9.6,24,15.5,18.8,34.9, ,32.7, ,0.01,G,999.9,110000
1001099999,2019-04-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.11,24,33.0,24,1025.3,24,24.1,24,2.9,6,10.1,24,15.2,17.9,35.6,*,33.3,*,0.02,G,999.9,100000
1001099999,2019-04-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.5,24,33.6,24,1026.6,24,25.4,24,2.3,6,12.4,24,17.1,21.2,35.6, ,34.0, ,0.0,G,999.9,100000
1001099999,2019-04-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.78,24,33.5,24,1026.8,24,25.6,24,4.6,6,10.8,24,15.7,20.6,36.7, ,34.5, ,0.0,G,999.9,100000
1001099999,2019-04-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.72,24,34.1,24,1024.9,24,23.7,24,1.3,6,11.7,24,17.5,22.7,36.7, ,34.0, ,99.99, ,999.9,110000
1001099999,2019-04-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.11,24,34.5,24,1022.4,24,21.2,24,1.3,6,10.0,24,14.8,20.0,36.7, ,34.2,*,0.0,I,999.9,100000
1001099999,2019-04-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.89,24,34.6,24,1013.2,24,12.0,24,0.8,6,12.1,24,16.3,20.2,36.9,*,33.8,*,0.26,E,999.9,110000
1001099999,2019-04-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.11,24,33.7,24,1011.2,24,10.0,24,0.4,6,6.5,24,10.3,16.1,36.0, ,33.1, ,0.01,E,999.9,110000
1001099999,2019-04-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.61,24,34.5,24,1000.1,24,998.9,24,0.8,6,9.6,24,21.6,31.1,38.3, ,32.0,*,0.11,G,999.9,100000
1001099999,2019-04-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.0,24,25.1,24,1005.5,24,4.3,24,19.8,6,11.9,24,18.1,25.4,32.0,*,24.4,*,0.02,G,999.9,1000
1001099999,2019-04-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.89,24,23.2,24,1008.1,24,6.9,24,17.2,6,10.2,24,15.5,19.0,30.4,*,24.3, ,0.0,G,999.9,11000
1001099999,2019-04-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.44,24,29.4,24,1012.3,24,11.1,24,16.4,5,5.9,24,15.0,19.4,34.9,*,28.6, ,0.0,G,999.9,100000
1001099999,2019-04-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.72,24,35.9,24,1014.5,24,13.4,24,3.0,6,7.9,24,15.0,16.5,37.4, ,33.8, ,0.01,G,999.9,110000
1001099999,2019-04-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.56,24,35.5,24,1019.5,24,18.3,24,18.2,6,3.7,24,9.5,17.7,48.6, ,35.2, ,0.0,G,999.9,0
1001099999,2019-04-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.89,24,32.8,24,1019.1,24,17.9,24,29.5,6,5.3,24,16.9,20.8,46.4, ,38.7, ,0.0,A,999.9,0
1001099999,2019-04-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.06,24,33.3,24,1021.4,24,20.2,24,21.0,6,15.5,24,23.9,28.6,47.7, ,32.7, ,0.0,A,999.9,0
1001099999,2019-04-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.11,24,35.0,24,1026.5,24,25.3,24,2.8,6,4.3,24,10.1,15.3,36.9,*,34.7,*,0.0,I,999.9,100000
1001099999,2019-04-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.61,24,35.6,24,1030.7,24,29.5,24,1.7,6,3.2,24,6.2,12.0,37.8, ,35.6,*,0.0,E,999.9,100000
1001099999,2019-04-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.11,24,32.1,24,1026.5,24,25.3,24,3.8,6,5.2,24,12.6,20.2,37.8, ,30.7, ,0.0,I,999.9,100000
1001099999,2019-05-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.33,24,24.0,24,1026.7,24,25.5,24,10.8,6,16.8,24,23.5,34.6,32.4, ,25.9,*,0.0,C,999.9,1000
1001099999,2019-05-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-2.94,24,20.5,24,1030.2,24,29.0,24,8.3,6,22.9,24,27.0,41.4,28.9,*,24.3, ,0.0,A,999.9,1000
1001099999,2019-05-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.83,24,22.2,24,1028.1,24,26.9,24,18.1,6,22.5,24,31.1,39.6,31.5,*,25.0, ,0.01,G,999.9,0
1001099999,2019-05-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.33,24,24.8,24,1018.5,24,17.3,24,16.6,6,19.0,24,26.8,37.3,31.6, ,27.3,*,0.0,G,999.9,101000
1001099999,2019-05-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.33,24,23.7,24,1028.0,24,26.8,24,9.3,6,17.3,24,26.8,34.2,31.8, ,27.1, ,0.0,B,999.9,1000
1001099999,2019-05-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-3.5,24,19.9,24,1029.9,24,28.7,24,12.9,6,12.0,24,15.9,23.7,27.3, ,24.4,*,0.0,G,999.9,1000
1001099999,2019-05-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.67,24,24.9,24,1025.7,24,24.5,24,15.8,6,15.3,24,21.8,29.3,33.3, ,24.1, ,0.0,G,999.9,1000
1001099999,2019-05-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.72,24,25.5,24,1022.2,24,21.0,24,39.4,6,17.7,24,21.8,30.5,33.4, ,28.9, ,0.02,G,999.9,1000
1001099999,2019-05-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.39,24,24.9,24,1019.6,24,18.4,24,7.6,6,16.9,24,20.4,28.7,31.1, ,28.0,*,0.01,G,999.9,1000
1001099999,2019-05-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.67,24,26.6,24,1016.4,24,15.2,24,7.2,6,18.2,24,28.4,36.7,32.4,*,27.0, ,0.02,G,999.9,1000
1001099999,2019-05-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.17,22,31.5,22,1005.3,22,4.1,22,11.5,4,19.3,22,36.9,51.7,36.1, ,31.6, ,0.0,G,999.9,1000
1001099999,2019-05-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.61,24,30.1,24,1014.9,24,13.7,24,17.0,6,12.0,24,18.5,22.9,37.2, ,32.9, ,0.03,G,999.9,100000
1001099999,2019-05-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.22,23,29.6,23,1025.9,23,24.7,23,5.8,5,12.0,23,19.8,27.0,35.8, ,29.5,*,0.0,G,999.9,10000
1001099999,2019-05-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.17,24,29.1,24,1026.2,24,25.0,24,9.1,6,3.9,24,7.0,10.5,35.8,*,28.9, ,0.0,G,999.9,1000
1001099999,2019-05-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.39,21,35.7,21,1022.9,21,21.7,21,999.9,0,6.2,21,11.8,14.4,37.9,*,35.1,*,0.0,G,999.9,110000
1001099999,2019-05-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.11,23,35.3,23,1021.9,23,20.7,23,0.1,5,6.9,23,11.7,13.2,37.8,*,34.2,*,0.0,E,999.9,100000
1001099999,2019-05-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.67,24,35.6,24,1025.0,24,23.8,24,2.1,6,3.4,24,6.2,999.9,40.3, ,34.5, ,0.0,H,999.9,10000
1001099999,2019-05-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.0,24,34.2,24,1027.3,24,26.1,24,7.1,6,5.5,24,10.9,13.6,37.0, ,34.2,*,0.0,G,999.9,10000
1001099999,2019-05-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.78,24,34.2,24,1027.0,24,25.8,24,14.2,6,8.3,24,18.8,23.5,41.7, ,36.0, ,0.0,G,999.9,0
1001099999,2019-05-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.33,24,33.5,24,1026.5,24,25.3,24,14.5,6,9.3,24,15.7,27.6,39.9, ,36.1, ,0.0,G,999.9,0
1001099999,2019-05-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.33,24,34.6,24,1029.6,24,28.4,24,10.9,6,8.4,24,12.2,16.9,39.0, ,37.2, ,0.0,B,999.9,0
1001099999,2019-05-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.83,24,31.3,24,1031.9,24,30.7,24,12.1,6,5.9,23,9.7,13.6,36.7,*,33.8,*,0.0,G,999.9,0
1001099999,2019-05-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.56,24,30.1,24,1027.9,24,26.7,24,12.7,6,5.9,24,9.7,13.0,38.1, ,32.4, ,0.0,G,999.9,11000
1001099999,2019-05-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.17,24,27.7,24,1023.3,24,22.1,24,16.3,6,7.3,24,10.1,14.2,35.4, ,30.6,*,0.0,G,999.9,1000
1001099999,2019-05-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-0.78,24,25.6,24,1020.4,24,19.2,24,10.6,6,11.6,24,17.5,20.4,32.2, ,29.7,*,0.0,E,999.9,1000
1001099999,2019-05-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",-1.28,24,22.9,24,1014.6,24,13.4,24,12.4,6,16.5,24,19.8,25.6,31.5, ,27.9, ,0.0,G,999.9,1000
1001099999,2019-05-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.67,24,26.3,24,1010.9,24,9.7,24,9.8,6,25.6,24,33.0,46.6,36.9, ,28.0, ,0.01,G,999.9,1000
1001099999,2019-05-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",0.33,22,30.9,22,1011.2,22,10.0,22,0.3,4,29.1,22,36.9,54.8,34.2,*,30.7, ,0.0,G,999.9,11000
